asset_id,lon,lat,occupancy_type,value,deductible,limit,construction_type,basement,floors
A00760,-0.906565540799155,51.59276273396277,residential,341820.0,3418.0,341820.2701513741,wood_frame,0,2
A00761,-0.9237247260144512,51.30465232622023,residential,442854.0,4429.0,442854.40730906115,wood_frame,0,1
A00762,-0.9110865215904603,51.31888341244725,industrial,1262469.0,12625.0,1262468.7834400232,steel_frame,1,1
A00763,-1.0757703942376968,51.58355986615428,residential,282404.0,2824.0,282403.5220402103,wood_frame,0,1
A00764,-1.055157441106892,51.332846401377545,residential,273016.0,2730.0,273016.00635500986,concrete,0,2
A00765,-1.0530688650984015,51.355547929215795,residential,189130.0,1891.0,189129.90657225286,wood_frame,1,2
A00766,-0.9514040412607482,51.58161546095356,residential,135769.0,1358.0,135768.8814277104,wood_frame,0,2
A00767,-0.984121203294079,51.35166430340899,residential,190489.0,1905.0,190488.63130419984,steel_frame,0,3
A00768,-0.9890784658892058,51.62876107824993,industrial,899728.0,8997.0,899727.9993501994,wood_frame,0,1
A00769,-0.7792708037566244,51.55672515116798,residential,221941.0,2219.0,221940.50435008953,masonry,0,2
A00770,-0.8351341669364473,51.567134801656664,commercial,849119.0,8491.0,849119.494718806,concrete,0,3
A00771,-1.0352262680955047,51.31252768360906,residential,232635.0,2326.0,232634.62803465087,wood_frame,1,2
A00772,-1.026208358746708,51.30899639835705,residential,233660.0,2337.0,233660.3701127226,steel_frame,0,1
A00773,-0.7733495628345579,51.528556271138605,residential,293427.0,2934.0,293426.5468056239,wood_frame,1,1
A00774,-0.9916265849377521,51.558959132587326,residential,178905.0,1789.0,178904.54738519774,wood_frame,0,1
A00775,-0.82511068945002,51.31206254781572,residential,337986.0,3380.0,337986.117923297,wood_frame,0,1
A00776,-0.797964764046694,51.304452822742576,residential,138111.0,1381.0,138110.75903745563,masonry,1,3
A00777,-1.0228961765313638,51.31985838051814,residential,253205.0,2532.0,253204.99505289894,masonry,0,2
A00778,-0.9716632049241313,51.276420615315025,industrial,1702681.0,17027.0,1702680.9921362314,concrete,0,3
A00779,-0.9945519281434588,51.392692140930215,commercial,676209.0,6762.0,676209.1156944064,masonry,0,2
A00780,-1.0770099532749315,51.42619424542173,residential,141864.0,1419.0,141863.61922599602,masonry,1,1
A00781,-1.0524991501057686,51.477548285131604,industrial,1857604.0,18576.0,1857603.8013870723,concrete,1,2
A00782,-0.9868411904129788,51.24269492075566,residential,195725.0,1957.0,195724.81550584885,masonry,0,1
A00783,-0.8690632438095748,51.29880001576919,residential,325463.0,3255.0,325462.93415283266,wood_frame,1,2
A00784,-0.988039298703498,51.267999395323926,commercial,1166157.0,11662.0,1166156.9409366758,concrete,0,2
A00785,-0.9974023592872616,51.33070385594354,residential,247138.0,2471.0,247137.7856103587,wood_frame,1,2
A00786,-0.9993554612559373,51.29617197606472,residential,247504.0,2475.0,247503.79405602216,wood_frame,0,1
A00787,-1.1281607237398805,51.60387181792955,commercial,1258697.0,12587.0,1258697.3180140192,masonry,1,4
A00788,-0.8523593684848181,51.37307071384243,industrial,1694575.0,16946.0,1694575.322372545,steel_frame,0,1
A00789,-1.1790723390540991,51.27694806828417,commercial,643466.0,6435.0,643466.008666503,steel_frame,1,4
A00790,-1.0124169078954328,51.49324107016259,commercial,945244.0,9452.0,945243.944508804,steel_frame,0,4
A00791,-0.9431128990583658,51.618891533410896,residential,300459.0,3005.0,300459.42322147364,masonry,0,2
A00792,-1.0914422246872186,51.54570913514329,residential,265772.0,2658.0,265772.3597727127,wood_frame,0,1
A00793,-0.8897713587738667,51.48576593288399,residential,264549.0,2645.0,264549.21996161557,wood_frame,1,1
A00794,-0.8760873795448895,51.37504621466815,residential,235202.0,2352.0,235201.6515441299,wood_frame,0,1
A00795,-1.0888824116607725,51.38535187229846,residential,237589.0,2376.0,237588.61707727716,wood_frame,1,1
A00796,-0.9653400174375077,51.34387445805028,residential,178669.0,1787.0,178669.44560749413,concrete,0,1
A00797,-1.0656479249176827,51.550550666692196,industrial,901824.0,9018.0,901824.3028244403,steel_frame,1,4
A00798,-0.9032193591125242,51.549368993890475,commercial,1320156.0,13202.0,1320155.6755865605,concrete,1,2
A00799,-0.9850161414149109,51.42065181757805,residential,198309.0,1983.0,198309.22660636503,masonry,0,1
A00800,-0.9487936983157522,51.57339254397335,residential,267571.0,2676.0,267570.5144819253,steel_frame,1,1
A00801,-0.8128962528345394,51.487401549969846,residential,146709.0,1467.0,146709.43943520912,wood_frame,1,1
A00802,-0.897523437252716,51.50108009924158,commercial,942008.0,9420.0,942008.0762280101,wood_frame,0,3
A00803,-0.8418519989205835,51.330198625995436,residential,185558.0,1856.0,185558.06972014185,masonry,1,1
A00804,-0.9046979804355408,51.319041726703304,residential,696703.0,6967.0,696703.0134607124,steel_frame,1,3
A00805,-1.0839454296156443,51.313368785216205,residential,173619.0,1736.0,173618.59143258742,wood_frame,0,1
A00806,-0.9593833166149456,51.59412939779912,residential,176863.0,1769.0,176862.87072660984,masonry,0,1
A00807,-0.9042795862060939,51.54810149695614,residential,343898.0,3439.0,343897.86082259467,masonry,1,2
A00808,-1.1262776129260799,51.58869683148099,residential,367988.0,3680.0,367987.7668399547,steel_frame,0,1
A00809,-0.8255475161416501,51.557322998343984,residential,118853.0,1189.0,118852.73201576044,masonry,0,2
A00810,-0.9475287345467419,51.550016551059855,residential,270564.0,2706.0,270564.3549282997,wood_frame,0,1
A00811,-0.9652698232375077,51.398783090225095,industrial,2017241.0,20172.0,2017240.697653056,steel_frame,1,1
A00812,-1.0362972782446063,51.533903075679,commercial,581989.0,5820.0,581989.1358286103,concrete,0,2
A00813,-0.9416982128228588,51.28832530580707,residential,314111.0,3141.0,314111.31123200204,wood_frame,0,1
A00814,-0.918881931681246,51.48886775626525,residential,206037.0,2060.0,206036.63472052693,wood_frame,0,1
A00815,-0.9814971629243222,51.23753264680864,residential,174877.0,1749.0,174877.4309071692,wood_frame,1,2
A00816,-0.9898268980757816,51.61596760939694,residential,219092.0,2191.0,219091.89108478228,concrete,1,2
A00817,-1.1877151466745457,51.58057421666038,residential,210793.0,2108.0,210793.03992452682,wood_frame,1,1
A00818,-0.812463040684542,51.28763213193247,residential,152593.0,1526.0,152592.81230486682,wood_frame,1,2
A00819,-1.0585479709166996,51.535171153165834,residential,539272.0,5393.0,539271.8114866503,wood_frame,0,1
A00820,-1.1773974903405906,51.55769602366427,residential,211258.0,2113.0,211257.59492558998,masonry,0,2
A00821,-1.045076410234514,51.237222471591984,commercial,687204.0,6872.0,687204.4496931494,wood_frame,1,2
A00822,-1.0560079661431037,51.45210531723474,residential,333168.0,3332.0,333168.35220593103,wood_frame,0,2
A00823,-0.9486091940513428,51.3922413580817,residential,241344.0,2413.0,241343.69948201973,wood_frame,0,1
A00824,-1.0485889578428762,51.47368650520377,industrial,2361787.0,23618.0,2361786.8561448823,wood_frame,1,1
A00825,-0.9494948334277005,51.58341049361805,residential,225536.0,2255.0,225535.9209221917,concrete,1,1
A00826,-1.0391347878127535,51.51641128696593,residential,279678.0,2797.0,279677.59865967004,wood_frame,1,1
A00827,-0.76,51.30657304891262,residential,255646.0,2556.0,255646.37326349615,masonry,0,1
A00828,-0.9215396975791369,51.447430953428466,industrial,1573544.0,15735.0,1573544.0999471475,wood_frame,1,1
A00829,-0.7783003667226025,51.45031515391257,residential,230201.0,2302.0,230200.96881594748,steel_frame,0,2
A00830,-1.0572771379585584,51.224669464157394,residential,238670.0,2387.0,238669.966053313,wood_frame,0,1
A00831,-0.8779899562834269,51.274060729757984,commercial,1595675.0,15957.0,1595675.190900728,wood_frame,0,1
A00832,-1.0947392946976389,51.36738703982241,residential,195350.0,1954.0,195350.0275785975,masonry,0,3
A00833,-0.8934962294043838,51.29298598124152,residential,204675.0,2047.0,204674.5475013102,concrete,1,1
A00834,-0.8991872571826065,51.31727791505622,residential,219615.0,2196.0,219614.73129416484,masonry,0,1
A00835,-1.105355159465517,51.49720584485008,residential,301749.0,3017.0,301749.1802434926,wood_frame,0,2
A00836,-1.1109539925704899,51.61413274235987,residential,284501.0,2845.0,284500.5849548088,wood_frame,1,2
A00837,-1.1165068757181875,51.40780480160684,industrial,2055033.0,20550.0,2055033.4585659183,steel_frame,1,1
A00838,-1.1013740350604901,51.48488800263891,residential,155353.0,1554.0,155353.0337013949,wood_frame,0,1
A00839,-1.0194503439699878,51.53217721537369,residential,270811.0,2708.0,270810.59944886103,masonry,0,1
A00840,-1.0424741928990267,51.49591306077906,residential,232780.0,2328.0,232780.21891580423,wood_frame,1,4
A00841,-1.0935096633530876,51.48937526679377,residential,224044.0,2240.0,224043.64419225536,steel_frame,1,2
A00842,-0.9489690331531848,51.220480830425586,commercial,943093.0,9431.0,943092.7665407828,wood_frame,1,1
A00843,-0.9186735644676194,51.57666600389342,residential,124901.0,1249.0,124900.6335570476,masonry,0,3
A00844,-1.0799177238324091,51.28611812684502,industrial,1632576.0,16326.0,1632576.004772174,masonry,0,3
A00845,-1.0078956662235226,51.29400234410784,industrial,1561276.0,15613.0,1561276.1306222873,steel_frame,1,2
A00846,-0.9886511895846039,51.42902207145937,commercial,542561.0,5426.0,542560.7517642769,steel_frame,1,1
A00847,-0.9898772552664317,51.46061494956463,commercial,861984.0,8620.0,861984.4909822551,concrete,0,2
A00848,-1.0159569645637316,51.52978525103311,residential,423775.0,4238.0,423775.0060538576,wood_frame,0,2
A00849,-0.9032231756074949,51.340098878524465,residential,216297.0,2163.0,216296.6215486032,wood_frame,0,1
A00850,-0.9097289233346882,51.60752259453367,residential,304037.0,3040.0,304037.0930441995,masonry,0,3
A00851,-0.8874377231475757,51.47757671292933,residential,228853.0,2289.0,228852.87535598554,wood_frame,0,1
A00852,-0.9865032796734672,51.5660979721116,residential,186737.0,1867.0,186737.39789739854,wood_frame,1,1
A00853,-0.7985031422909465,51.41557651465696,commercial,647314.0,6473.0,647314.2348431726,concrete,0,3
A00854,-0.7714625706591336,51.24917019488643,residential,215611.0,2156.0,215611.04358193386,masonry,1,1
A00855,-0.9964655364749903,51.22496516533297,residential,388568.0,3886.0,388568.1631900488,steel_frame,0,2
A00856,-0.9647563728443923,51.48250447209089,residential,328505.0,3285.0,328504.71661098197,wood_frame,1,2
A00857,-0.8846444609356019,51.39471611176206,residential,193729.0,1937.0,193729.0427783717,wood_frame,0,1
A00858,-1.0824475185806357,51.400595577732965,commercial,1259755.0,12598.0,1259755.1492919652,steel_frame,0,1
A00859,-0.9533495927510666,51.35365523388461,commercial,852351.0,8524.0,852351.2133610167,masonry,1,1
A00860,-0.9474736014183363,51.293101541703024,residential,194755.0,1948.0,194755.0158326772,wood_frame,0,1
A00861,-1.068260269927304,51.41420807793091,commercial,1034439.0,10344.0,1034438.9175656743,concrete,0,2
A00862,-0.9961993790858691,51.32446604852441,industrial,1082491.0,10825.0,1082491.0438792272,steel_frame,1,1
A00863,-1.1378443133310985,51.58602876975431,residential,143615.0,1436.0,143614.7983905077,steel_frame,1,1
A00864,-1.0065634268730295,51.29328317067687,residential,387655.0,3877.0,387655.38777720736,masonry,1,1
A00865,-1.19,51.61674778187378,residential,131390.0,1314.0,131390.44979544732,masonry,0,2
A00866,-0.76,51.57271618362382,residential,298650.0,2986.0,298649.68778188666,wood_frame,1,1
A00867,-0.8522952953330729,51.377289994329715,residential,145936.0,1459.0,145935.6798706763,wood_frame,1,1
A00868,-0.8259039604653887,51.536871327023604,industrial,1470245.0,14702.0,1470244.6373781594,steel_frame,0,2
A00869,-0.9388371243622291,51.45809176250699,residential,231141.0,2311.0,231140.77699167884,wood_frame,1,1
A00870,-0.89962202151749,51.41103198701273,residential,212591.0,2126.0,212591.14647220678,wood_frame,1,3
A00871,-0.8299390297568614,51.552916910363635,commercial,417961.0,4180.0,417960.5529175213,masonry,0,2
A00872,-0.8606441877311395,51.560624545952685,commercial,858257.0,8583.0,858257.3487364945,concrete,0,3
A00873,-0.8660258076085815,51.30261772546219,residential,244428.0,2444.0,244427.9229847868,wood_frame,0,1
A00874,-1.0760744618382982,51.59146432355611,residential,181442.0,1814.0,181441.78868482437,masonry,0,1
A00875,-0.9092920925566133,51.23315398424771,residential,241851.0,2419.0,241850.75465470064,steel_frame,0,1
A00876,-1.0119080418790927,51.22226449583007,commercial,1257031.0,12570.0,1257031.0060865597,steel_frame,0,3
A00877,-1.114436024705353,51.41830756429721,residential,193118.0,1931.0,193118.29861231172,wood_frame,0,1
A00878,-1.1014746233669264,51.343546879111024,residential,270680.0,2707.0,270680.1127376946,masonry,1,2
A00879,-0.9614031627603222,51.39329451833237,commercial,598846.0,5988.0,598845.5127039838,concrete,0,3
A00880,-0.8921170512894421,51.416394205638596,residential,282666.0,2827.0,282666.4398617754,wood_frame,0,2
A00881,-1.1361968817859578,51.41201529613704,residential,309001.0,3090.0,309001.0366445665,wood_frame,0,1
A00882,-0.8110764992932018,51.59221523497777,residential,584103.0,5841.0,584102.6532959034,masonry,0,2
A00883,-0.8416206222079974,51.596461467284676,residential,338781.0,3388.0,338781.49139651965,wood_frame,0,1
A00884,-1.036225373820266,51.361943596802064,residential,287726.0,2877.0,287725.6816624716,wood_frame,0,2
A00885,-1.0299244991272438,51.33792040698091,residential,403211.0,4032.0,403210.54023442673,steel_frame,0,1
A00886,-0.9580269524193632,51.48813932824318,industrial,1054161.0,10542.0,1054161.1656327387,steel_frame,0,3
A00887,-0.8593625568873468,51.30135167930455,residential,358874.0,3589.0,358873.5373202284,concrete,1,2
A00888,-1.0427842065267503,51.38419641408142,residential,205254.0,2053.0,205254.15161790454,masonry,0,2
A00889,-1.0553175976046087,51.51436229969106,residential,200067.0,2001.0,200067.25097674673,wood_frame,1,4
A00890,-0.9244717495159277,51.22233281015389,commercial,1302613.0,13026.0,1302613.2262596139,wood_frame,0,2
A00891,-1.155814047241045,51.53644868771015,commercial,967375.0,9674.0,967375.067715706,steel_frame,1,1
A00892,-0.9311317430467231,51.52087460347147,residential,391820.0,3918.0,391819.68081943854,steel_frame,0,2
A00893,-0.8880389133143312,51.37877788454042,residential,150302.0,1503.0,150301.5128920659,masonry,1,1
A00894,-0.941264470545348,51.32161391236168,residential,272375.0,2724.0,272375.13638035394,wood_frame,0,2
A00895,-0.9042052139321862,51.441417187403935,commercial,744459.0,7445.0,744458.9706085478,masonry,0,2
A00896,-0.9369031840830939,51.341213020100476,commercial,813176.0,8132.0,813176.4653164964,concrete,0,4
A00897,-0.8875265049218086,51.55664514374468,residential,128414.0,1284.0,128414.26054591201,steel_frame,0,1
A00898,-0.9524114823507619,51.46215020749194,residential,342730.0,3427.0,342730.3733595625,masonry,0,1
A00899,-1.0723587363402802,51.345759713251475,residential,266712.0,2667.0,266712.3638497088,wood_frame,1,3
A00900,-0.9793734189849085,51.55114943679348,residential,176568.0,1766.0,176567.92274814256,wood_frame,1,2
A00901,-0.9694233986021757,51.46911123418617,residential,155943.0,1559.0,155943.12592299294,steel_frame,1,1
A00902,-0.8202973173465427,51.27410453883765,commercial,661879.0,6619.0,661878.9739531393,concrete,1,3
A00903,-0.8423711479383252,51.389742066881574,commercial,1446599.0,14466.0,1446598.7599658004,steel_frame,0,2
A00904,-0.9536805304269041,51.42079092420395,residential,239785.0,2398.0,239784.56157060488,wood_frame,1,2
A00905,-1.070917549331952,51.60734436100595,residential,221278.0,2213.0,221277.95612643458,concrete,1,1
A00906,-1.0660096355814954,51.35147283738882,residential,294297.0,2943.0,294296.5913289156,concrete,0,1
A00907,-1.0215553086867015,51.403892170280514,industrial,1496112.0,14961.0,1496112.037870666,steel_frame,0,3
A00908,-0.8626823920304576,51.62048567840527,industrial,1614272.0,16143.0,1614271.68711451,concrete,1,2
A00909,-0.9711797646973052,51.394723205463855,commercial,1155400.0,11554.0,1155400.3183892167,concrete,0,4
A00910,-0.9675676251296943,51.55911434617663,commercial,1002596.0,10026.0,1002596.1875251667,steel_frame,1,2
A00911,-1.0215899119949587,51.25975582216446,residential,336299.0,3363.0,336299.1233344076,concrete,0,1
A00912,-0.9162998031823246,51.38146429163535,commercial,593465.0,5935.0,593465.0288362247,concrete,1,1
A00913,-0.9254476036221304,51.295359981577874,residential,254055.0,2541.0,254054.52934464673,wood_frame,0,2
A00914,-0.984147566053313,51.58243428436872,residential,220087.0,2201.0,220086.93992712133,masonry,0,2
A00915,-0.9682150039750497,51.44657305822393,residential,258011.0,2580.0,258011.0694144183,masonry,1,3
A00916,-0.7946244190664663,51.30960371037794,residential,245363.0,2454.0,245363.46168561906,wood_frame,1,1
A00917,-0.9612755248531064,51.25779255918709,residential,199963.0,2000.0,199963.49592801553,wood_frame,1,1
A00918,-0.8359984647808907,51.39257202277639,commercial,794576.0,7946.0,794575.8070199818,concrete,1,1
A00919,-0.820873910631166,51.25952580002668,residential,344756.0,3448.0,344755.6393695444,wood_frame,1,3
A00920,-0.9914825874013385,51.41895042139559,residential,205896.0,2059.0,205895.56076238083,wood_frame,0,2
